ARTNUM,ORIGINAL_ART_NO,MANUFACTURER,STOCK_QTY
eloimount3,E047663,ELO,0
eloimount4,E047864,ELO,0
eloiram-3,E466053,ELO,12
elois4vand,E411643,ELO,0
eloiser,E514304,ELO,2
eloistand,E048069,ELO,0
elokit2ssd,E206556,ELO,0
elokit7in,E220684,ELO,0
elokit7inisp,E815044,ELO,0
elokitada,E413396,ELO,23
elokitadap,E388675,ELO,0
elokitis,E369922,ELO,0
elokitlhub,E815235,ELO,0
elokitm100posdck,E119034,ELO,0
elokitpos15,E203820,ELO,103
elokits2,E350807,ELO,0
elom1001uchgr,E118851,ELO,0
elom1004uchgr,E118661,ELO,0
elom100bbrack,E640293,ELO,0
elom100c,E121973,ELO,0
elom100crystrap,E120228,ELO,0
elom100fprintrdr,E121016,ELO,0
elom100hndstrp,E119827,ELO,0
elom100mobmnt,E193052,ELO,0
elom100rgdcse,E119632,ELO,0
elom100rgdtab,E121214,ELO,0
elom100rgdtab-2,E121405,ELO,0
elom100rgdtab-3,E122179,ELO,0
elom100rotdock,E640102,ELO,0
elom100rothstrap,E120428,ELO,0
elom100spbatt,E326107,ELO,0
elom100stylus,E120625,ELO,0
elom51-2,E449855,ELO,1
elom514,E526176,ELO,0
elom51bat,E533892,ELO,0
elom51batchrg,E526745,ELO,0
elom51dock,E534089,ELO,0
elom51dock-2,E367373,ELO,0
elom51hand,E527331,ELO,0
elom51hdst,E527713,ELO,0
elom51hndstrp,E118460,ELO,1
elom51hol,E527141,ELO,0
elom51lancon,E527515,ELO,0
elom51rboot,E525977,ELO,0
elom60,E863128,ELO,1
elom60pmob-2,E897852,ELO,0
elontmm,E076657,ELO,0
eloosdr,E483757,ELO,0
elopay10,E931600,ELO,0
elopay10r,E369331,ELO,0
elopay7,E863808,ELO,0
elopay7-2,E814473,ELO,0
elopay7-3,E814661,ELO,0
eloposp2,E262004,ELO,0
eloposp2-2,E262189,ELO,0
eloposp2-3,E262377,ELO,0
elopospack9,E984657,ELO,0
eloposwp,E425976,ELO,0
eloppkey001,E201914,ELO,0
eloppkey002,E202119,ELO,0
eloppkey003,E202321,ELO,0
elopsu,E845269,ELO,0
elorfdmount,E835969,ELO,11
eloselfbbc,E991255,ELO,0
eloselfbbds,E990151,ELO,0
eloselfbbss,E990854,ELO,0
elostalig,E644767,ELO,7
elostand12,E797162,ELO,44
elostand14,E514881,ELO,0
elostand15,E515260,ELO,7
elostand16,E514693,ELO,0
elostand17,E797921,ELO,17
elostand20,E421325,ELO,31
elostand21,E421137,ELO,8
elostand23,E989705,ELO,0
elostand24,E989512,ELO,0
elostand25,E989314,ELO,1
elostand26,E989127,ELO,0
elostand27,E990079,ELO,11
elostand30,E290363,ELO,22
elostand6,E044356,ELO,48
elotpenpcap,E066148,ELO,0
elousbccab,E667197,ELO,0
elousbckit,E969524,ELO,0
elovesa0203,E698263,ELO,0
elowar22,E898449,ELO,9999
elowar23,E819795,ELO,9999
elowar26,E898247,ELO,9999
elowar31,E820186,ELO,9999
elowar42,E131294,ELO,9999
elowarcov-5y,E130719,ELO,9999
elowplat,E431802,ELO,0
eloxmsr,E001002,ELO,11
eloxvfd,E001003,ELO,14
eloycabu,E796577,ELO,0
eloz10kit,E767159,ELO,243
eloz10stand,E398278,ELO,7
eloz20stand-2,E767356,ELO,194
eloz20stand-3,E554932,ELO,0
eloz30,E392977,ELO,2
eloz30-3,E482347,ELO,1
eloz30-4,E482746,ELO,0
eloz30-5,E543398,ELO,0
eloz30-6,E543591,ELO,74
eloz30-8,E769124,ELO,0
eloz30stand,E482940,ELO,0
eloz30stand2,E483135,ELO,5
eps100ubt,C31CJ52121,EPSON,0
eps100ubt-2,C31CJ52121A0,EPSON,0
eps100ubtl,C31CJ52111,EPSON,0
eps100ubtl-2,C31CJ52111A0,EPSON,0
eps1523825,152382501,EPSON,0
eps1691691,1691691,"EPSON SPAREPARTS",3
eps2202,C31CL28102P0,EPSON,0
eps2202-2,C31CL27102P0,EPSON,0
eps2202-3,C31CL27101P0,EPSON,0
eps2202-4,C31CL28102F0,EPSON,0
eps2202-5,C31CL27102F2,EPSON,0
eps2202-6,C31CL27101F2,EPSON,0
eps220apsw,C31C516057,EPSON,0
eps220assw,C31C513057,EPSON,0
eps2212332,2212332,"EPSON SPAREPARTS",0
eps295ssw,C31C163292,EPSON,0
eps3500,C31CD54012CD,EPSON,191
eps3500box,C33S020580,EPSON,262
eps522ap,C41D420001,EPSON,13
eps6006,C31CL25101,EPSON,10
eps6006-10,C31CL25116,EPSON,0
eps6006-11,C31CL25116B1,EPSON,0
eps6006-13,C31CL25132,EPSON,0
eps6006-3,C31CL25102,EPSON,0
eps6006-5,C31CL25111,EPSON,0
eps6006-8,C31CL25112,EPSON,21
eps60bat,C32C831091,EPSON,0
eps60ps,C32C825375,EPSON,0
eps7200,C31CF69321,EPSON,0
eps7200sw,C31CF69301,EPSON,27
eps7500box,C33S020596,EPSON,808
eps7500rewind,C32C815471,EPSON,0
eps7700b,C31CF70301PH,EPSON,55
eps7700b2,C31CF70301,EPSON,0
eps7700w,C31CF70321PH,EPSON,0
eps7700w2,C31CF70321,EPSON,0
eps802acbt,C31CK00121,EPSON,23
eps802acw,C31CK00131,EPSON,7
eps802bt,C31CK00101,EPSON,34
eps802w,C31CK00111,EPSON,13
eps886pscovb,C32C814619,EPSON,0
eps886pscovw,C32C814618,EPSON,0
eps887uefb,C31CJ57152,EPSON,33
eps887uefb-uk,C31CJ57152A0,EPSON,0
eps887uefw,C31CJ57151,EPSON,0
eps887uefw-uk,C31CJ57151A0,EPSON,0
eps887uepb,C31CJ57132,EPSON,9
eps887uepw,C31CJ57131,EPSON,0
eps887uesb,C31CJ57112,EPSON,754
eps887uesb-uk,C31CJ57112A0,EPSON,80
eps887uesw,C31CJ57111,EPSON,6
eps887uesw-uk,C31CJ57111A0,EPSON,0
eps88cab,2128292,ESEN,439
eps90leth,C31C412465,EPSON,0
eps90leth-uk,C31C412465A0,EPSON,0
epsc32c882201,C32C882201,EPSON,0
epsc4000,C31CK03102MK,EPSON,103
epsc4000box,C33S021601,EPSON,239
epsc4000s,C31CK03102BK,EPSON,71
epsc6000,C31CH76102,EPSON,85
epsc6000-2,C31CH76202,EPSON,0
epsc6000-2mk,C31CH76202MK,EPSON,0
epsc6000box,C33S021501,EPSON,1206
epsc6000mk,C31CH76102MK,EPSON,9
epsc6000paphol,C32C881301,EPSON,0
epsc6500,C31CH77102,EPSON,102
epsc6500-2,C31CH77202,EPSON,3
epsc6500-2mk,C31CH77202MK,EPSON,1
epsc6500mk,C31CH77102MK,EPSON,12
epsc6500paphol,C32C881101,EPSON,0
epsc8000bk,C31CL02102BK,EPSON,8
epsc8000mk,C31CL02102MK,EPSON,7
epsc8000rewind,C32C882501,EPSON,3
epscabpu2,2218423,EPSON,0
epsd6000,C31CL90202,EPSON,5
epsd6000-3,C31CL90102,EPSON,44
epsd6500,C31CL91102,EPSON,15
epsd6500-1,C31CL91202,EPSON,3
epsd70s,A61CH62111,EPSON,0
epsd70w,A61CH62101,EPSON,0
epsdc21,C32C834031,EPSON,38
epskabeu,2119140,EPSON,5
epsl100uesb-2,C31CJ52103A0,EPSON,0
epsl100uesb2,C31CJ52103,EPSON,0
epsm302s,C31CH63011,EPSON,0
epsm302s-uk,C31CH63011A0,EPSON,0
epsm302sb,C31CH63012,EPSON,4
epsm302sb-uk,C31CH63012A0,EPSON,4
epsm302sl-3,C31CH63512,EPSON,0
epsm30stand,7110080,EPSON,1
epsm30wall,C32C881017,EPSON,11
epsntcov,C32C814596,EPSON,0
epsntorig,C32C825341,EPSON,0
epson295s,C31C163272,EPSON,0
epson30,A61CF26101,EPSON,0
epson30s,A61CF26111,EPSON,0
epson88wand,C32C845040,EPSON,0
epson90lncr2,C31C412682,EPSON,0
epson90lswnt2,C31C412412,EPSON,0
epsonbuzzer,C32C890634,EPSON,0
epsondmd70expo,C32C882001,EPSON,1
epsondmd70expo-2,C32C882002,EPSON,4
epsonotdm30-2,C32C882042,EPSON,28
epsonpar,C32C823891,EPSON,1830
epsonser,C32C823361,EPSON,14107
epsonser09,C32C823861,EPSON,87
epsontcp4,C32C881023,EPSON,20
epsonusb,C32C824121,EPSON,32
epsonusb4,C32C823991,EPSON,0
epsonusbp6,C32C824071,EPSON,0
epsonwr05,C32C881511,EPSON,0
epsot-by80,C32C882381,EPSON,0
epsotby80,C32C882301,EPSON,0
epsotch202,C32C882391,EPSON,0
epsotsb20,C32C882371,EPSON,0
epsotsb602,C32C881007,EPSON,0
epsotsh01,C32C882331,EPSON,0
epsp202bt,C31CJ99101,EPSON,91
epsp202btw,C31CJ99106,EPSON,5
epsp202case,C32C882341,EPSON,17
epsp202w,C31CJ99111,EPSON,25
epsp202w-1,C31CJ99112,EPSON,0
epsp20bat,C32C831093,EPSON,0
epsp20case,C32C881000,EPSON,52
epsp20spac,C32C881001,EPSON,0
epsps190,C32C825381,EPSON,16
epspsutmi,2149233,"EPSON SPAREPARTS",0
epst702eswnt3,C31CD38025C0,EPSON,0
epst702eswntb-2,C31CD38022A1,EPSON,0
epst702sswnt,C31CD38032,EPSON,0
epst702sswnt-uk,C31CD38032A0,EPSON,0
epst702sswnt2,C31CD38025A0,EPSON,0
epstm50-2,C31CK52102,EPSON,0
epstmm30-10,C31CK50112A0,EPSON,1
epstmm30-1141,C31CK51141A0,EPSON,0
epstmm30-1142,C31CK51142A0,EPSON,0
epstmm30-12,C31CK51141,EPSON,0
epstmm30-13,C31CK51142,EPSON,122
epstmm30-5,C31CK50111,EPSON,9
epstmm30-6,C31CK50112,EPSON,1091
epstmm30-7,C31CK50151,EPSON,0
epstmm30-8,C31CK50152,EPSON,0
epstmm30-uk4,C31CK50152A0,EPSON,0
epstmm50,C31CK52102A0,EPSON,0
epstmm50-3,C31CK52101A0,EPSON,0
epstmm50-4,C31CK52101,EPSON,0
epstmt20,C31CL47101,EPSON,2307
epstmt20-2,C31CL47101A0,EPSON,22
epstmt20-3,C31CL47102,EPSON,1030
epstmt20-4,C31CL47102A0,EPSON,32
epstmu220,C31CL28102,EPSON,72
epstmu220-11,C31CL27142F3,EPSON,0
epstmu220-12,C31CL27141F3,EPSON,0
epstmu220-13,C31CL27102F1,EPSON,0
epstmu220-14,C31CL27102F0,EPSON,0
epstmu220-16,C31CL27101F0,EPSON,0
epstmu220-2,C31CL27142,EPSON,71
epstmu220-3,C31CL27141,EPSON,0
epstmu220-4,C31CL27102,EPSON,45
epstmu220-5,C31CL27101,EPSON,0
epstmu220-6,C31CL27102B0,EPSON,47
epstmu220-7,C31CL27101B0,EPSON,0
epstsede,7112348,EPSON,1494
epstsesv8rack,7112287,EPSON,41
epswar3500,CP03RTBSCD54,EPSON,9999
epswar3500-10,CP05RTBSCD54,EPSON,9999
epswar3500-11,CP04RTBSCD54,EPSON,9999
epswar3500-6,CP04OSSECD54,EPSON,9999
epswar4000-2,CP03RTBSCK03,EPSON,9999
epswar4000-3,CP04RTBSCK03,EPSON,9999
epswar4000-4,CP05RTBSCK03,EPSON,9999
epswar4000-8,CP03OSCWCK03,EPSON,9999
epswar4000-9,CP04OSCWCK03,EPSON,9999
epswar6000-6,CP03OSCWCH76,EPSON,9999
epswar6000-7,CP04OSCWCH76,EPSON,9999
epswar6000-8,CP05OSCWCH76,EPSON,9999
epswar6500-11,CP03OSCWCH77,EPSON,9999
epswar6500-12,CP04OSCWCH77,EPSON,9999
epswar6500-13,CP05OSCWCH77,EPSON,9999
epswar7000-2,CP03OSSWC487,EPSON,9999
epswar7500-10,CP04RTBSCD84,EPSON,9999
epswar7500-3,CP03RTBSCD84,EPSON,9999
epswar7500-9,CP05RTBSCD84,EPSON,9999
epswar7x00-3,CP03RTBSC487,EPSON,9999
epswar8000-3,CP03RTBSL021,EPSON,9999
epswar8000-4,CP04RTBSL021,EPSON,9999
epswar8000-5,CP05RTBSL021,EPSON,9999
epswar8000-6,CP03OSCWL021,EPSON,9999
epswar8000-7,CP04OSCWL021,EPSON,9999
epswar8000-8,CP05OSCWL021,EPSON,9999
epswar831-3,CP05RTBSCC68,EPSON,9999
epswarc35-5,CP05OSSECD54,EPSON,9999
epswarc6000-3rtb,CP03RTBSCH76,EPSON,9999
epswarc6500-32,CP03RTBSCH77,EPSON,9999
epswarc6500-4c,CP04RTBSCH76,EPSON,9999
epswarcw6500-4,CP04RTBSCH77,EPSON,9999
epswarcwc6-5,CP05RTBSCH76,EPSON,9999
epswarcwc65-5,CP05RTBSCH77,EPSON,9999
epswl06,C32C891323,EPSON,0
eqtes1,EQT-410-CDB,ESEN,0
ergodtp101,DTP101,ERGONOMIC,12
ergoing3000mn,ING3000-MN,ERGONOMIC,0
ergoing3600mh,ING3600-MH-02,ERGONOMIC,0
ergopax025mh,PAX025-MH-02,ERGONOMIC,33
ergopax025s,PAX025-S,ERGONOMIC,0
ergopax32s,PAX032-S,ERGONOMIC,0
ergopax35mh,PAX035-MH,ERGONOMIC,0
ergospds522fp,SPDS522FP,ERGONOMIC,0
ergospds544fp,SPDS544FP,ERGONOMIC,0
ergospds564fp,SPDS564FP,ERGONOMIC,0
ergospk400,SPK400-17,ERGONOMIC,1
ergospk401,SPK401-17,ERGONOMIC,0
ergospk402,SPK402-17,ERGONOMIC,8
ergospk511,SPK511,ERGONOMIC,3
ergospm114,SPM144,ERGONOMIC,0
ergospmcl001,SPMCL001,ERGONOMIC,0
ergospmcls,SPMCL-S,ERGONOMIC,0
ergosptpc302,SPTPC302,ERGONOMIC,6
ergospuf001,SPUF001,ERGONOMIC,0
ergospv101fxx,SPV1101-FX,ERGONOMIC,68
ergospv102fxx,SPV1102-FX,ERGONOMIC,1
ergospv106fxx,SPV1106-FX,ERGONOMIC,10
ergospv301fx,SPV3301-FX,ERGONOMIC,37
ergospxf19005,SPXF19005,ERGONOMIC,8
ergospxf24405,SPXF24405,ERGONOMIC,0
ergostp101,STP101,ERGONOMIC,2
ergover400mh,VER400-MH-02,ERGONOMIC,8
ergover400s,VER400-S,ERGONOMIC,23
ergowt223220ll,WT223220LL,ERGONOMIC,0
etd5107,2000424,CITIZEN,69
etd528,2000410,CITIZEN,0
etd536,2000415,CITIZEN,6
etd569,2000411,CITIZEN,13
etd579,2000425,CITIZEN,0
etd589,2000427,CITIZEN,5
etd611,JM66825,CITIZEN,104
etd619,JM14705-0,CITIZEN,114
etd629,G105910-148,ZEBRA,0
etd651,JN09802-0,CITIZEN,73
etd659,JN09804-0,CITIZEN,14
etd661,JM14706-0,CITIZEN,29
eti2105,880150-025,ZEBRA,0
eti2106,880154-025,ZEBRA,0
eti2107,880156-101,ZEBRA,0
eti2109,880170-101,ZEBRA,0
eti2110,800740-605,ZEBRA,72
eti2111,800999-020,ZEBRA,360
eti267,800264-305,ZEBRA,180
eti268,800261-107,ZEBRA,204
eti269,800264-505,ZEBRA,516
eti274,87000,ZEBRA,396
eti280,800261-105,ZEBRA,204
eti287,800262-405,ZEBRA,420
eti288,200963,ZEBRA,144
eti292,800262-205,ZEBRA,288
eti293,800264-105,ZEBRA,24
eti294,800264-155,ZEBRA,180
eti296,800264-405,ZEBRA,168
eti300,87394,ZEBRA,112
eti450,800294-305,ZEBRA,384
eti451,800294-155,ZEBRA,204
eti462,880122-025,ZEBRA,0
eti464,800271-105,ZEBRA,252
eti471,880114-025,ZEBRA,0
eti473,880003-025D,ZEBRA,228
eti475,800274-205,ZEBRA,720
eti476,76171,ZEBRA,0
eti478,880018-038,ZEBRA,12
eti480,76175,ZEBRA,6
eti481,76089,ZEBRA,108
eti622,76014,ZEBRA,16
eti624,880255-050D,ZEBRA,180
ett110ph,P1004232,ZEBRA,0
ett1560vadap,AK18913-003,ZEBRA,85
ett220-4,220-80E-00003,ZEBRA,0
ett220-6,220-80E-00203,ZEBRA,0
ett27nt,105950-076,ZEBRA,21
ett3pty-ze17,3PTY-RAM-HOL-ZE17-2U,ZEBRA,14
ett3ptycusb-4,3PTY-C-USB-4,ZEBRA,0
ett3ptyds-4,3PTY-DS-ZEB-602,ZEBRA,0
ett3ptygj-20,3PTY-GJ-7300-0467,ZEBRA,0
ett3ptygj-5,3PTY-GJ-7160-1807-00,ZEBRA,0
ettaefx9600-3c,Z1AE-FX9600-3C00,ZEBRA,9999
ettaezc1x-3,Z1AE-ZC1X-3C0,ZEBRA,9999
ettaezc1x-5,Z1AE-ZC1X-5C0,ZEBRA,9999
ettaezc30-3,Z1AE-ZC30-3C0,ZEBRA,9999
ettaezc30-5,Z1AE-ZC30-5C0,ZEBRA,9999
ettaezc35-3,Z1AE-ZC35-3C0,ZEBRA,9999
ettaezc35-5,Z1AE-ZC35-5C0,ZEBRA,9999
ettaezq5x1-5c,Z1AE-ZQ5X1-5C0,ZEBRA,9999
ettasfx96-3,Z1AS-FX9600-3C03,ZEBRA,9999
ettaszc1x-3,Z1AS-ZC1X-3C0,ZEBRA,9999
ettaszc1x-5,Z1AS-ZC1X-5C0,ZEBRA,9999
ettaszc30-3,Z1AS-ZC30-3C0,ZEBRA,9999
ettaszc30-5,Z1AS-ZC30-5C0,ZEBRA,9999
ettaszc35-3,Z1AS-ZC35-3C0,ZEBRA,9999
ettaszc35-5,Z1AS-ZC35-5C0,ZEBRA,9999
ettbatelim,P1050667-140,ZEBRA,72
ettbatelim2,P1050667-041,ZEBRA,1
ettbtyzq,BTRY-MPP-EXT1-01,ZEBRA,119
ettgxkabpar,105850-025,ZEBRA,0
etthub,SHARE-USBH-01,ZEBRA,0
ettkrpscab,P1035327,ZEBRA,0
ettmpmcabu,CBL-MPM-USB1-01,ZEBRA,0
ettmpvusb,CBL-MPV-USB1-01,ZEBRA,284
ettnser,G105950-054,ZEBRA,0
ettoaszq5x1-3,Z1AS-ZQ5X1-3CM,ZEBRA,9999
ettocbezt11-3c,Z1BE-ZT111-3C0,ZEBRA,9999
ettocbezt23-3c,Z1BE-ZT231-3C0,ZEBRA,9999
ettocdesk,Z1AV-DESK-2,ZEBRA,9999
ettoce220,Z1AE-XI42-3C0,ZEBRA,9999
ettoce50-3,Z1AE-ZD50-3C0,ZEBRA,9999
ettoce50-5,Z1AE-ZD50-5C0,ZEBRA,9999
ettoce8178-3,Z1AE-DS8178-3C00,ZEBRA,9999
ettoce8178-5,Z1AE-DS8178-5C00,ZEBRA,9999
ettoceaezt61-3c,Z1AE-ZT61-3C0,ZEBRA,9999
ettoceaezt61-5c,Z1AE-ZT61-5C0,ZEBRA,9999
ettocegd-5,Z1AE-GSER-5C0,ZEBRA,9999
ettocemc34-3c,Z1AE-MC34XX-3C00,ZEBRA,9999
ettocemc34-5c,Z1AE-MC34XX-5C00,ZEBRA,9999
ettocemob3y,Z1AV-MOBL-3,ZEBRA,9999
ettocereet5-2c,Z1RE-ET5XXX-2C00,ZEBRA,9999
ettocezd230-3,Z1AE-ZD230-300,ZEBRA,9999
ettocezd4-5,Z1AE-ZD40-5C0,ZEBRA,9999
ettocezd61-3c,Z1AE-ZD6X1-3C0,ZEBRA,9999
ettocezd61-5c,Z1AE-ZD6X1-5C0,ZEBRA,9999
ettocezd621-3c,Z1AS-ZD6X1-3C0,ZEBRA,9999
ettocezd621-5c,Z1AS-ZD6X1-5C0,ZEBRA,9999
ettocezq11-3c,Z1AE-ZQ11-3C0,ZEBRA,9999
ettocezq5x-3cm,Z1AE-ZQ5X-3CM,ZEBRA,9999
ettocezq5x-3cr,Z1AE-ZQ5X-3CR,ZEBRA,9999
ettocezq6x-3c,Z1AE-ZQ6X-3C0,ZEBRA,9999
ettocezq6x-5c,Z1AE-ZQ6X-5C0,ZEBRA,9999
ettocezq6x-5c1,Z1AE-ZQ6X-5C10,ZEBRA,9999
ettocezt11-3,Z1AE-ZT111-300,ZEBRA,9999
ettocezt11-3c,Z1AE-ZT111-3C0,ZEBRA,9999
ettocezt11-5c,Z1AE-ZT111-5C0,ZEBRA,9999
ettocezt23-3c,Z1AE-ZT231-3C0,ZEBRA,9999
ettocezt23-5,Z1AE-ZT231-500,ZEBRA,9999
ettocezt23-5c,Z1AE-ZT231-5C0,ZEBRA,9999
ettocezt4-2c,Z1AE-ZT4X-2C0,ZEBRA,9999
ettocezt411-10,Z1RE-ZT411-100,ZEBRA,9999
ettocezt411-1c,Z1RE-ZT411-1C0,ZEBRA,9999
ettocezt411-20,Z1RE-ZT411-200,ZEBRA,9999
ettocezt411-2c,Z1RE-ZT411-2C0,ZEBRA,9999
ettocezt421-1c,Z1RE-ZT421-1C0,ZEBRA,9999
ettocezt51-3c,Z1AE-ZT51-3C0,ZEBRA,9999
ettocezt51-5c,Z1AE-ZT51-5C0,ZEBRA,9999
ettocezx7x-5c,Z1AE-ZX7X-5C0,ZEBRA,9999
ettocezx9-3,Z1AE-ZX9X-3C0,ZEBRA,9999
ettocezx9x-5c,Z1AE-ZX9X-5C0,ZEBRA,9999
ettocezxp7,Z1AE-ZX7X-3C0,ZEBRA,9999
ettocmobl,Z1AV-MOBL-2,ZEBRA,9999
ettocs411-3c,Z1AE-ZT411-3C0,ZEBRA,9999
ettocs411-5c,Z1AE-ZT411-5C0,ZEBRA,9999
ettocs421-3c,Z1AE-ZT421-3C0,ZEBRA,9999
ettocszt11-3c,Z1AS-ZT111-3C0,ZEBRA,9999
ettocszt11-5c,Z1AS-ZT111-5C0,ZEBRA,9999
ettocszt23-5c,Z1AS-ZT231-5C0,ZEBRA,9999
ettocszt411-3c,Z1AS-ZT411-3C0,ZEBRA,9999
ettocszt411-5c,Z1AS-ZT411-5C0,ZEBRA,9999
ettocszt421-3c,Z1AS-ZT421-3C0,ZEBRA,9999
ettocszt421-5c,Z1AE-ZT421-5C0,ZEBRA,9999
ettocszt4x-3c,Z1BS-ZT4X-300,ZEBRA,9999
ettocszt61-3,Z1AS-ZT61-300,ZEBRA,9999
ettocszt61-3c,Z1AS-ZT61-3C0,ZEBRA,9999
ettocszt62-3c,Z1AS-ZT62-3C0,ZEBRA,9999
ettozd4x1-5,Z1AE-ZD4X1-5C0,ZEBRA,9999
ettp1130666-2,P1130666-239C,ZEBRA,0
ettp1134555,P1134555-017C,ZEBRA,11
ettp4ramm,P1010338,ZEBRA,43
ettphze511,P1112750-009,ZEBRA,4
ettplpipe,P1112750-039,ZEBRA,2
ettprint4,79823,ZEBRA,4
ettqln220case,P1031365-044,ZEBRA,10
ettqln220hcchg,P1065668-010,ZEBRA,0
ettqln220hcukchg,P1065668-009,ZEBRA,78
ettqln320adap,P1031365-042,ZEBRA,2869
ettqln320adapus,P1031365-024,ZEBRA,0
ettqln320batchg,P1031365-041,ZEBRA,1317
ettqln320case,P1031365-029,ZEBRA,0
ettqln320hstrap,P1031365-027,ZEBRA,0
ettqln320ucab,P1031365-055,ZEBRA,77
ettqln420ac-uk,P1050667-019,ZEBRA,15
ettqln420ecrd,P1050667-020,ZEBRA,0
ettqln420forkcrd,P1050667-026,ZEBRA,38
ettqlnbatchg,SAC-MPP-6BCHEU1-01,ZEBRA,41
ettqlnecrd,P1065668-025,ZEBRA,0
ettqlnecrd-uk,P1065668-024,ZEBRA,0
ettqlnmount,P1050667-033,ZEBRA,23
ettqlnpsu,P1031365-035,ZEBRA,20
ettqlnpsu-eu,P1031365-047,ZEBRA,0
ettqlnstand,P1050667-038,ZEBRA,0
ettrw420belt,BT16899-1,ZEBRA,0
ettrwsstrap,P1051921,ZEBRA,237
ettstudio2c,CSR2C-SW00-L,ZEBRA,2
ettstudio2c-d,CSR2C-SW00-E,ZEBRA,9999
ettstudio2ce,CSR2E-UG0C-L,ZEBRA,0
ettstudio2e,CSR2E-SW00-L,ZEBRA,0
ettstudio2ek,CSR2E-SW00-E,ZEBRA,9999
ettstudio2ep,CSR2P-UG0E-L,ZEBRA,1
ettstudio2p,CSR2P-SW00-E,ZEBRA,9999
ettstudio2pc,CSR2P-SW00-L,ZEBRA,1
ettstudio2s,CSR2S-SW00-L,ZEBRA,5
ettstudio2se,CSR2E-UG0S-L,ZEBRA,0
ettstudio2se2,CSR2S-SW00-E,ZEBRA,9999
ettstudio2se3,CSR2E-UG0S-E,ZEBRA,9999
ettsuprds81,SUPR-DS81E000E-00,ZEBRA,0
ettucab,105850-006,ZEBRA,0
ettz1a5desk-3,Z1A5-DESK-3,ZEBRA,9999
ettz1a5hd4-3,Z1A5-HD4XXX-3000,ZEBRA,9999
ettz50012ph,P1046696-016,ZEBRA,108
ettz5004peroll,P1046696-059,ZEBRA,51
ettz5004phcon,P1046696-004,ZEBRA,0
ettz5004plroll,P1046696-072,ZEBRA,36
ettz5008ph,P1046696-099,ZEBRA,217
ettz500ps,P1046696-001,ZEBRA,0
ettz511ph12,P1112750-010,ZEBRA,0
ettzb200bts,ZB200-0E0,ZEBRA,0
ettzd220,ZD22042-D0EG00EZ,ZEBRA,954
ettzd220-2,ZD22042-D1EG00EZ,ZEBRA,43
ettzd220-3,ZD22042-T0EG00EZ,ZEBRA,265
ettzd220-4,ZD22042-T1EG00EZ,ZEBRA,19
ettzd230,ZD23042-31EG00EZ,ZEBRA,0
ettzd230-10,ZD23W42-D0EC00EZ,ZEBRA,0
ettzd230-11,ZD23W42-30EC00EZ,ZEBRA,0
ettzd230-12,ZD23042-32EG00EZ,ZEBRA,20
ettzd230-13,ZD23042-32EC00EZ,ZEBRA,66
ettzd230-14,ZD23042-31EC00EZ,ZEBRA,54
ettzd230-16,ZD23042-D1EC00EZ,ZEBRA,0
ettzd230-2,ZD23042-30EG00EZ,ZEBRA,13
ettzd230-3,ZD23042-30ED02EZ,ZEBRA,26
ettzd230-4,ZD23042-30EC00EZ,ZEBRA,356
ettzd230-5,ZD23042-D0EC00EZ,ZEBRA,645
ettzd230-6,ZD23042-D0ED02EZ,ZEBRA,60
ettzd230-7,ZD23042-D0EG00EZ,ZEBRA,31
ettzd230-8,ZD23042-D1EG00EZ,ZEBRA,0
ettzd230-9,ZD23042-D2EG00EZ,ZEBRA,0
ettzd410bat,P1080383-603,ZEBRA,175
ettzd410bhous,P1080383-602,ZEBRA,0
ettzd410core,P1079903-033,ZEBRA,12
ettzd410cut,P1079903-021,ZEBRA,0
ettzd410disp,P1079903-022,ZEBRA,7
ettzd411,ZD4A023-D0EE00EZ,ZEBRA,200
ettzd411-11,ZD4A023-T0EE00EZ,ZEBRA,50
ettzd411-12,ZD4A023-T0EM00EZ,ZEBRA,0
ettzd411-13,ZD4A023-T0EW02EZ,ZEBRA,0
ettzd411-2,ZD4AH23-D0EE00EZ,ZEBRA,49
ettzd411-3,ZD4A022-D0EM00EZ,ZEBRA,355
ettzd411-4,ZD4A022-D0EE00EZ,ZEBRA,1040
ettzd411-5,ZD4A022-T0EE00EZ,ZEBRA,139
ettzd411-6,ZD4A022-D0EW02EZ,ZEBRA,40
ettzd411-7,ZD4A022-T0EM00EZ,ZEBRA,59
ettzd411-9,ZD4A023-D0EM00EZ,ZEBRA,11
ettzd411hc,ZD4AH22-D0EE00EZ,ZEBRA,351
ettzd411hc-4,ZD4AH22-D0EX02EZ,ZEBRA,0
ettzd420bhous,P1080383-601,ZEBRA,97
ettzd420ccut,P1080383-042,ZEBRA,0
ettzd420kitup,P1080383-018,ZEBRA,462
ettzd420platr,P1080383-413,ZEBRA,23
ettzd421-3,ZD4A042-D0EX02EZ,ZEBRA,1038
ettzd421-4,ZD4A042-30EX02EZ,ZEBRA,0
ettzd421c,ZD4A042-C0EE00EZ,ZEBRA,12
ettzd421c-2,ZD4A042-C0EM00EZ,ZEBRA,4
ettzd421c-4,ZD4A043-C0EE00EZ,ZEBRA,21
ettzd421c-5,ZD4A043-C0EM00EZ,ZEBRA,0
ettzd421c-7,ZD4AH42-C0EE00EZ,ZEBRA,0
ettzd421c-9,ZD4AH43-C0EE00EZ,ZEBRA,0
